state,date,tweet_id,subj,pol,vaderPol
CO,2020-03-24,1242285954553073664,0.0,0.0,-0.7003
CO,2020-03-23,1242054172540887041,0.775,0.675,-0.5267
CO,2020-03-27,1243582157521588224,0.0,0.0,0.0
CO,2020-04-23,1253403909319581696,0.0,0.0,-0.2851
CO,2020-03-20,1241032100574265344,0.0,0.0,0.4648
CO,2020-02-25,1232284032848654338,0.5208333333333333,0.10416666666666666,-0.1027
CO,2020-03-03,1234988295844577281,0.1,0.390625,0.0
CO,2020-03-07,1236093858552795136,0.35000000000000003,0.35,0.6124
CO,2020-03-03,1234990105275727873,0.375,-0.125,0.0
CO,2020-03-18,1240396319405101056,0.1111111111111111,0.08333333333333333,-0.5859
CO,2020-03-06,1236055924457914368,0.2375,-0.0625,0.0
CO,2020-04-11,1249117907528888321,0.0,0.0,0.3818
CO,2020-03-28,1244033057956466694,0.9,0.2,0.0408
CO,2020-03-25,1242917704660422656,0.0,0.0,0.0
CO,2020-03-31,1245031784665862146,0.4,0.1,0.34
CO,2020-03-18,1240104437676494848,0.06666666666666667,0.03333333333333333,-0.128
CO,2020-03-30,1244430497893285888,0.06666666666666667,0.05208333333333333,-0.2924
CO,2020-04-17,1251188972962938880,0.0,0.0,0.0
CO,2020-04-17,1251189429881823236,0.0,0.0,0.0
CO,2020-03-22,1241652174204981248,0.7333333333333334,-0.1666666666666667,0.2382
CO,2020-03-25,1242855679066427393,0.25,0.02500000000000001,0.0
CO,2020-03-25,1242618046880952320,0.0,0.0,0.0
CO,2020-03-03,1234979665183268865,0.4702380952380952,0.22023809523809523,-0.542
CO,2020-03-27,1243680900157599745,0.26785714285714285,0.14285714285714285,0.128
CO,2020-03-18,1240279323526836225,0.06666666666666667,0.016666666666666666,0.4404
CO,2020-04-02,1245594186872541184,0.6416666666666667,-0.27499999999999997,-0.8834
CO,2020-04-28,1255216569740865536,0.5,0.5,0.296
CO,2020-03-31,1244996015700283393,0.65,-0.09999999999999999,0.3182
CO,2020-04-03,1245904812228542464,0.0,0.0,0.0
CO,2020-03-25,1242918186862792715,0.0,0.0,0.0
CO,2020-03-25,1242652359479578624,0.06666666666666667,0.03333333333333333,0.0
CO,2020-03-20,1241117047762718720,0.2,0.2,0.4215
CO,2020-04-02,1245507825519882240,0.0,0.0,0.0
CO,2020-03-20,1241111931223601152,0.5785714285714286,0.09523809523809523,-0.7845
CO,2020-01-25,1221082416376356869,0.9,-0.21666666666666667,-0.7795
CO,2020-03-19,1240699806613245952,0.7,0.0,0.296
CO,2020-03-07,1236091039884046337,0.75,0.25,-0.7603
CO,2020-03-27,1243380738994528256,0.41666666666666663,0.0,0.0
CO,2020-04-03,1245916585962790912,0.75,0.8,-0.5994
CO,2020-04-04,1246397089703059458,0.0,0.0,0.3612
CO,2020-03-24,1242601684708331521,0.0,0.0,-0.6249
CO,2020-03-26,1243268448953593856,0.4,-0.15000000000000002,-0.4199
CO,2020-05-10,1259607251460820992,0.0,0.0,0.0
CO,2020-03-31,1245070782650142720,0.0,0.0,0.0
CO,2020-03-30,1244772979579346944,0.0,0.0,0.0
CO,2020-03-29,1244349430163222530,0.7222222222222222,-0.11111111111111109,-0.128
CO,2020-03-31,1244830562898100224,1.0,-1.0,-0.6249
CO,2020-03-24,1242504632045203456,0.06666666666666667,0.03333333333333333,0.0
CO,2020-01-25,1220908184887386113,0.0,0.0,0.25
CO,2020-04-03,1246125407327236096,0.5,0.5,0.4588
CO,2020-03-21,1241361995162501122,0.0,0.0,0.0
CO,2020-03-18,1240424730995257346,0.13333333333333333,0.11666666666666667,0.5756
CO,2020-03-22,1241595907612782592,0.0,0.0,0.0
CO,2020-04-03,1246147490874667010,0.0,0.0,0.0
CO,2020-03-26,1242998235343597568,0.0,0.0,0.5574
CO,2020-04-02,1245564972828065795,0.1,-0.1,0.2732
CO,2020-04-01,1245480508068261888,0.2888888888888889,-0.15555555555555559,0.0
CO,2020-03-09,1237137525669429248,1.0,0.0,0.2732
CO,2020-05-10,1259595520516874241,0.5357142857142857,0.2857142857142857,0.0
CO,2020-03-18,1240076495084756992,0.0,0.0,0.0
CO,2020-03-23,1242201040520220672,1.0,-1.0,-0.8519
CO,2020-04-04,1246541113193910272,0.70625,0.54375,0.8906
CO,2020-03-23,1242195684670853120,0.0,0.0,-0.4019
CO,2020-04-20,1252288371017342979,0.0,0.0,-0.25
CO,2020-03-04,1234996864937627649,0.14285714285714285,-0.07142857142857142,-0.1027
CO,2020-03-28,1243985993776029699,0.0,0.0,0.0
CO,2020-03-06,1236028847423803392,0.5,0.625,0.2714
CO,2020-03-19,1240788763552305152,0.25,0.25,0.2732
CO,2020-03-26,1243181478550196224,0.0,0.0,0.0
CO,2020-04-03,1245951507620442113,0.0,0.0,0.0
CO,2020-04-23,1253184559467778048,0.9,0.2,-0.4019
CO,2020-03-22,1241544082599464960,0.0,0.0,0.0
CO,2020-04-02,1245745034273542146,0.0,0.0,0.0
CO,2020-04-15,1250516583153143808,0.0,0.0,0.0
CO,2020-03-06,1236079025979666432,0.65,0.35,0.4588
CO,2020-04-02,1245536611359571968,0.06666666666666667,0.03333333333333333,-0.4019
CO,2020-03-06,1236050953205198849,0.30000000000000004,0.2,0.0
CO,2020-03-03,1234979510203736064,0.45454545454545453,0.13636363636363635,0.0
CO,2020-03-19,1240481203448250368,0.0,0.0,0.0
CO,2020-03-06,1236069566763143168,0.5,-0.5,0.3818
CO,2020-03-25,1242826763241164801,0.0,0.0,0.0
CO,2020-04-01,1245152681678843915,0.0,0.0,0.0
CO,2020-03-04,1235013297780359169,0.0,0.0,0.7409
CO,2020-04-03,1246118986133184512,0.0,0.0,0.4574
CO,2020-03-29,1244315280060428289,0.0,0.0,0.0
CO,2020-03-04,1235014323015049216,0.6666666666666666,0.125,-0.4215
CO,2020-04-23,1253111658131554304,0.0,0.0,0.3595
CO,2020-04-01,1245164631292706817,0.59375,0.09375,-0.296
CO,2020-03-26,1243169656480751617,0.0,-0.2,-0.5423
CO,2020-03-24,1242573766816927745,0.06666666666666667,0.03333333333333333,0.0
CO,2020-03-28,1243738110883549185,0.125,0.0,0.0
CO,2020-03-23,1241890100193062912,0.1,0.3,0.3612
CO,2020-03-25,1242838427957186565,0.32083333333333336,0.075,0.0
CO,2020-03-06,1236056742322008064,0.55,0.15,-0.4019
CO,2020-03-28,1243881869977976832,0.5,0.5,0.0
CO,2020-01-25,1220969095333470210,0.0,0.0,0.0
CO,2020-03-29,1244315498260525056,0.5388888888888889,-0.13055555555555556,-0.0772
CO,2020-03-21,1241157787180101633,0.6428571428571428,-0.3392857142857143,-0.5423
CO,2020-03-27,1243680908684587011,1.0,-0.5,-0.3612
CO,2020-04-03,1246096798227116032,0.0,0.0,0.2263
CO,2020-01-25,1220947366842208256,1.0,0.1,0.0
CO,2020-03-03,1234976928454434819,0.32222222222222224,0.3,-0.624
CO,2020-04-23,1253167799519678465,0.41111111111111115,0.016666666666666663,-0.128
CO,2020-03-22,1241543855024902145,0.14722222222222223,-0.030555555555555558,0.0521
CO,2020-03-25,1242681062226001920,0.1,0.0,-0.4909
CO,2020-04-23,1253162196449673217,1.0,-0.5,-0.4939
CO,2020-03-30,1244697372954746886,0.65,0.603125,0.9169
CO,2020-03-21,1241389651270619136,0.35714285714285715,0.0,0.5719
CO,2020-01-25,1220954773207207936,0.0,0.0,0.0
CO,2020-03-06,1236033110132822022,0.25,0.25,0.0
CO,2020-04-19,1251924134180712448,0.7333333333333333,-0.13333333333333333,-0.34
CO,2020-03-27,1243421796910522369,1.0,-1.0,-0.6249
CO,2020-04-03,1245864534457217025,0.335,0.11499999999999999,-0.4588
CO,2020-03-30,1244488840301039616,0.3,0.19999999999999998,-0.1531
CO,2020-04-03,1246043760657485825,0.0,0.0,0.0
CO,2020-03-06,1236079085505466369,0.6772727272727272,0.3181818181818182,0.0
CO,2020-03-22,1241617709277667329,0.95,-0.6,0.1189
CO,2020-04-01,1245175636756328448,0.5708333333333333,-0.12708333333333333,-0.4565
CO,2020-03-27,1243536884493672453,0.5499999999999999,0.022222222222222227,-0.351
CO,2020-03-26,1243157458614452224,0.8,-0.2,-0.6428
CO,2020-03-23,1242054458172772352,0.2833333333333333,0.26666666666666666,-0.3089
CO,2020-04-04,1246539791866322944,0.0,0.0,0.3252
CO,2020-03-27,1243674248117227520,0.575,0.275,0.8095
CO,2020-03-19,1240688393790488576,0.77,0.48000000000000004,0.5719
CO,2020-03-27,1243479045070716928,0.2888888888888889,0.3,-0.0258
CO,2020-03-09,1237132274706952193,0.0,0.0,0.0
CO,2020-03-18,1240391230825074688,0.06666666666666667,0.03333333333333333,0.0
CO,2020-04-04,1246569525874774016,0.25,-0.25,0.0
CO,2020-03-25,1242964131386404865,0.4,0.2,0.0
CO,2020-03-22,1241639989122748417,0.0,0.0,-0.296
CO,2020-04-03,1246142247567007746,0.525,-0.375,-0.3818
CO,2020-03-25,1242838625139560449,0.5,0.53125,0.0
CO,2020-03-25,1242895360286167050,0.0,0.0,0.0
CO,2020-04-04,1246391293107818497,0.6000000000000001,0.7,0.4404
CO,2020-01-29,1222510725660209152,0.5,0.5,0.0
CO,2020-03-25,1242629878450536454,0.2,0.3,0.5106
CO,2020-03-31,1244881826012745730,0.55,0.35,0.4404
CO,2020-04-03,1246078963866161152,0.0,0.0,0.0
CO,2020-05-10,1259589346564272129,0.7,-0.6000000000000001,-0.5423
CO,2020-03-28,1243773145288282112,0.06666666666666667,0.03333333333333333,0.6124
CO,2020-03-03,1234986302593888256,0.3,0.1,0.0258
CO,2020-03-27,1243351140080611329,0.6222222222222221,-0.24444444444444444,-0.1779
CO,2020-04-04,1246409059953070081,0.571969696969697,0.1174242424242424,0.0
CO,2020-02-17,1229439012747665408,0.35,0.35,0.0
CO,2020-04-04,1246575603567886336,0.0,0.0,0.0
CO,2020-03-21,1241492639205261312,0.5,0.2,0.0
CO,2020-04-23,1253116536891437056,0.1,0.3,-0.4449
CO,2020-03-21,1241304764173807616,0.0,0.0,0.0
CO,2020-03-28,1243929769139269640,0.5,0.5,0.4404
CO,2020-03-22,1241589066014982147,0.29333333333333333,0.023333333333333338,0.4201
CO,2020-03-26,1243003540752097280,0.19444444444444448,-0.1777777777777778,-0.0516
CO,2020-03-31,1244785608339251200,0.0,0.0,0.1531
CO,2020-03-21,1241185447549620225,0.06666666666666667,0.03333333333333333,0.0
CO,2020-01-25,1220863090473877505,0.0,0.0,0.4019
CO,2020-03-27,1243588842923401216,0.7999999999999999,0.39999999999999997,0.608
CO,2020-03-19,1240481321350090754,0.0,0.0,-0.4019
CO,2020-03-14,1238660053785182208,0.5178571428571428,0.01785714285714285,0.0
CO,2020-04-01,1245205065066885120,0.0,0.0,-0.2732
CO,2020-03-24,1242258605912592388,0.2888888888888889,-0.15555555555555559,-0.2023
CO,2020-03-07,1236093096321904640,0.0,0.0,0.0
CO,2020-03-21,1241407780042371074,0.0,0.0,0.0
CO,2020-03-28,1244038921463320577,0.6,-0.3833333333333333,0.4019
CO,2020-04-11,1249122676993593346,0.0,0.0,0.25
CO,2020-03-25,1242941909846257665,1.0,0.75,0.4753
CO,2020-03-28,1244027697581432833,0.0,0.0,0.0
CO,2020-03-27,1243415480771076096,0.3944444444444445,-0.07777777777777779,-0.7237
CO,2020-04-03,1246141681457455106,0.0,0.0,-0.2263
CO,2020-03-22,1241811481982717952,0.5,0.5,0.0
CO,2020-03-04,1235004723884744706,0.0,0.0,-0.2732
CO,2020-03-03,1234977615544324096,0.8,-0.06666666666666665,0.1531
CO,2020-03-26,1242980984309583872,0.0,0.0,0.3164
CO,2020-03-27,1243363194250264579,0.5,0.5,0.4019
CO,2020-01-25,1220968426090319872,1.0,0.0,0.0
CO,2020-03-23,1242212767920201734,0.0,0.0,0.0
CO,2020-04-01,1245176123845042176,0.6000000000000001,0.7,0.0258
CO,2020-04-28,1255221959387942919,0.36666666666666664,0.21666666666666665,0.7003
CO,2020-03-27,1243651015523438592,0.2833333333333333,0.16666666666666669,0.4404
CO,2020-03-25,1242750511004225536,1.0,-0.1,0.3182
CO,2020-03-25,1242900763698921472,0.6666666666666666,-0.6999999999999998,0.5549
CO,2020-01-25,1220921342091902976,0.0,0.0,0.2584
CO,2020-03-20,1240812742673608704,0.0,0.0,0.0
CO,2020-03-25,1242791514696118274,0.7901785714285714,0.07142857142857142,-0.757
CO,2020-04-15,1250499857359319040,0.4238095238095238,-0.19285714285714287,0.1697
CO,2020-04-02,1245766916305633280,0.35,0.490625,0.7256
CO,2020-04-04,1246392080940912642,0.5,0.13636363636363635,-0.6705
CO,2020-03-04,1234996821027459073,0.0,0.0,0.0
CO,2020-03-27,1243333179814989824,0.30000000000000004,0.2,0.3153
CO,2020-03-26,1243228250777804806,0.1,-0.1,-0.4215
CO,2020-03-29,1244124682619629569,0.55,0.35000000000000003,0.4767
CO,2020-04-01,1245467903987576832,0.5499999999999999,-0.09166666666666667,-0.4069
CO,2020-04-03,1245928413518417925,0.0,0.0,0.6876
CO,2020-03-30,1244586421060501504,0.33333333333333337,0.35,0.4404
CO,2020-03-20,1240804613982269440,0.0,0.0,0.0
CO,2020-03-28,1243909471803281412,0.4772727272727273,0.3181818181818182,0.1779
CO,2020-03-20,1240959945807253504,0.0,0.0,-0.5719
CO,2020-03-30,1244477016856027137,0.0,0.0,-0.7906
CO,2020-03-22,1241562055028568064,0.45,0.04999999999999999,0.2732
CO,2020-03-23,1241907405446729728,0.6,0.0,0.5423
CO,2020-04-04,1246540786239516673,0.4,0.0,0.0
CO,2020-04-23,1253393452894572545,0.4,0.1,0.0
CO,2020-03-22,1241799465226260480,0.0,0.0,0.5562
CO,2020-03-21,1241157727675531264,0.6833333333333333,-0.02083333333333337,0.4587
CO,2020-04-22,1253089047381028866,0.5,0.5,0.6124
CO,2020-02-25,1232214805970210817,0.3,0.2,0.6071
CO,2020-03-27,1243639623642779655,0.7,-0.4,-0.7264
CO,2020-03-25,1242901308895453184,0.5,0.075,-0.3064
CO,2020-04-02,1245858397070577664,0.0,0.0,0.0
CO,2020-03-26,1243305140624543744,0.6416666666666666,0.2833333333333333,0.5719
CO,2020-03-27,1243420883240095745,0.26666666666666666,0.5,0.2023
CO,2020-01-29,1222432986030727168,0.6666666666666666,0.16666666666666666,0.628
CO,2020-04-23,1253398779597860864,0.0,0.0,-0.3436
CO,2020-03-18,1240390195624775680,0.5333333333333333,-0.06666666666666665,0.0
CO,2020-04-02,1245841776243400704,0.0,0.0,0.0
CO,2020-03-28,1243998580303511557,0.0,0.0,0.3612
CO,2020-04-01,1245382026082938882,0.0,0.0,0.0
CO,2020-03-25,1242814688171159552,0.0,0.0,-0.2732
CO,2020-03-29,1244135428870918144,0.6666666666666666,-0.41666666666666663,-0.6155
CO,2020-03-20,1241043676920344577,0.0,0.0,0.0
CO,2020-03-27,1243380759664058368,0.6083333333333333,0.16666666666666666,0.3071
CO,2020-03-25,1242681943046508544,1.0,0.85,0.8676
CO,2020-03-31,1244784912315625475,0.75,0.0,-0.4754
CO,2020-03-28,1243847019883565056,0.0,0.0,0.0
CO,2020-03-25,1242958615973179392,0.5,0.5,0.0
CO,2020-04-04,1246500440344313856,0.0,0.0,0.0
CO,2020-03-25,1242607812242485249,1.0,0.75,0.4753
CO,2020-04-04,1246255262945529856,0.0,0.0,0.0
CO,2020-04-01,1245398844872908800,0.0,0.0,0.0
CO,2020-03-26,1242992593698521090,0.4303030303030303,0.03409090909090909,-0.3182
CO,2020-04-11,1249123454529519617,1.0,0.8,0.5719
CO,2020-03-28,1243958504307576832,0.825,0.65,0.784
CO,2020-03-25,1242797210493804545,0.5,0.25,0.4199
CO,2020-05-10,1259617934873247744,0.0,0.0,-0.2023
CO,2020-03-06,1236051393665839104,0.0,0.0,0.0
CO,2020-03-24,1242539101410091010,0.75,0.35,0.6705
CO,2020-03-31,1244802666942758912,0.1,0.0,-0.4019
CO,2020-04-19,1251923924331323392,0.55,-0.3,0.5096
CO,2020-03-28,1243923779446804486,0.5357142857142857,0.2857142857142857,-0.1027
CO,2020-04-22,1253094462177153024,0.5190476190476191,0.15,0.253
CO,2020-03-20,1240852240400822273,0.8888888888888888,0.5,0.6705
CO,2020-04-01,1245140824008114176,0.0,0.0,0.4939
CO,2020-03-25,1242918211743440896,0.95,0.9375,0.2942
CO,2020-03-18,1240163938739687424,0.6,0.5,-0.4515
CO,2020-04-03,1246061360510717955,0.05,0.0,0.3612
CO,2020-03-24,1242246761923727366,0.5333333333333333,-0.04583333333333334,0.0
CO,2020-04-01,1245159006705868801,0.2,0.2,0.0
CO,2020-03-22,1241873423321763840,0.5,-0.3,-0.5984
CO,2020-04-04,1246244027076194310,0.5666666666666667,0.16666666666666666,0.6249
CO,2020-03-31,1244870270168510466,0.0,0.0,0.0
CO,2020-03-27,1243432693376811008,0.13333333333333333,0.11666666666666667,0.8519
CO,2020-04-23,1253195565950619648,0.45,0.15,-0.1027
CO,2020-03-31,1245012532768595969,0.0,0.0,-0.5267
CO,2020-02-12,1227699876777119749,0.38666666666666666,0.2,-0.2862
CO,2020-04-01,1245450527090999296,0.0,0.0,0.0
CO,2020-04-03,1246211759914078209,0.2,0.1,-0.5423
CO,2020-03-18,1240093314101039105,0.6000000000000001,0.7,0.4404
CO,2020-03-23,1241919451710115842,0.13333333333333333,-0.03333333333333334,0.0
CO,2020-03-26,1243205396078059521,0.75,1.0,0.6588
CO,2020-03-04,1235004709590773761,0.0,0.0,0.0
CO,2020-01-25,1220937986595934209,0.0,0.0,0.0
CO,2020-03-19,1240754844467486720,0.0,0.0,0.6124
CO,2020-03-24,1242567085814722560,0.0,0.0,0.0
CO,2020-04-01,1245485582882607136,0.5,0.5,0.2023
CO,2020-04-03,1245916342437347334,0.65,0.15,0.128
CO,2020-03-06,1236026787835998208,0.0,0.0,0.0
CO,2020-04-03,1246067132007206912,0.25,0.1,0.3612
CO,2020-03-30,1244749865021624324,0.8888888888888888,0.5,0.3182
CO,2020-03-22,1241793471486128133,0.0,0.0,0.4881
CO,2020-03-23,1241879479833821187,0.0,0.0,0.0
CO,2020-04-23,1253157115927109632,0.2,0.8,0.5859
CO,2020-04-02,1245536963379122177,0.6666666666666666,-0.3333333333333333,0.615
CO,2020-03-27,1243617016671621121,0.0,0.0,0.6486
CO,2020-03-21,1241229866118205441,1.0,0.95,0.8858
CO,2020-04-03,1245881944736321539,0.06666666666666667,0.03333333333333333,0.0
CO,2020-03-19,1240497184077799425,0.0,0.0,0.0
CO,2020-03-20,1241151734837207040,0.0,0.0,0.0
CO,2020-04-20,1252310235387006977,1.0,-0.6,-0.5423
CO,2020-04-01,1245141217232531459,0.0,0.0,0.0
CO,2020-03-25,1242710132854685703,0.2888888888888889,-0.15555555555555559,0.4939
CO,2020-03-29,1244125173634052096,0.0,0.0,0.0
CO,2020-01-25,1221093944236421120,0.42708333333333326,-0.10625000000000001,-0.7798
CO,2020-03-31,1244836246754492416,0.39999999999999997,0.033333333333333326,-0.0591
CO,2020-04-01,1245467631450075136,0.3,-0.2,-0.8268
CO,2020-03-07,1236087474151026688,0.5,0.5,0.0
CO,2020-04-20,1252298664254550018,0.9166666666666667,-0.19444444444444445,-0.128
CO,2020-03-23,1242014884956536833,0.0,0.0,0.0
CO,2020-04-04,1246449056991215617,0.2833333333333333,0.25,-0.7906
CO,2020-03-25,1242618449429278721,0.0,0.0,-0.296
CO,2020-03-21,1241197309691486208,0.0,0.0,0.0
CO,2020-02-25,1232202664177324032,0.625,-0.20833333333333334,-0.8478
CO,2020-03-30,1244655857650065408,0.0,0.0,-0.0772
CO,2020-03-18,1240367999510622210,0.7333333333333334,0.16666666666666663,0.5346
CO,2020-03-23,1241901739004968960,1.0,-0.5,-0.5499
CO,2020-03-29,1244360586575720449,0.5,0.6953125,-0.4724
CO,2020-03-21,1241367741262520320,0.0,0.0,0.6486
CO,2020-03-04,1234995052331450368,1.0,0.6,0.4215
CO,2020-03-25,1242698820921602048,0.5,-0.25,-0.1027
CO,2020-03-19,1240446613413224448,0.0,0.0,0.4019
CO,2020-03-20,1241110970199445505,0.375,-0.125,0.0
CO,2020-04-23,1253117627737665536,1.0,-1.0,-0.5319
CO,2020-03-18,1240205573112483841,0.4,0.0,-0.6249
CO,2020-03-13,1238565996530503680,0.0,0.0,-0.0772
CO,2020-03-18,1240158511314677761,0.5,0.5,0.5719
CO,2020-03-24,1242329587918540800,1.0,-0.125,0.0
CO,2020-03-30,1244563616805695488,0.6,-0.4000000000000001,-0.2732
CO,2020-03-22,1241544418252869632,0.0,0.0,0.3612
CO,2020-01-25,1220913676967981058,0.0,0.0,0.0
CO,2020-04-02,1245507645487775744,0.0,0.0,0.0772
CO,2020-03-18,1240076084265095168,0.3,0.425,0.8655
CO,2020-03-20,1240864357925486592,0.7777777777777777,0.48333333333333334,0.7845
CO,2020-04-23,1253167925675954176,0.8888888888888888,0.5,0.3182
CO,2020-04-02,1245559638218567682,0.0,0.0,0.0
CO,2020-04-01,1245140132052652032,0.2,0.2,-0.5809
CO,2020-04-20,1252293253405302785,0.35,-0.3125,-0.6229
CO,2020-03-19,1240648338212438016,0.0,0.0,0.5994
CO,2020-03-24,1242567668625895424,0.0,0.0,0.0
CO,2020-03-18,1240384902459265026,0.30000000000000004,0.2,0.0
CO,2020-03-30,1244505371080704000,0.8,-0.6,0.624
CO,2020-03-20,1240799362617245697,0.36746031746031743,0.273015873015873,-0.5267
CO,2020-02-17,1229447923936657416,0.4,0.1,0.0
CO,2020-03-22,1241770591587373056,0.9,0.0,-0.34
CO,2020-04-01,1245323813157572608,0.0,0.0,0.0
CO,2020-03-19,1240632022504067078,1.0,-1.0,-0.4767
CO,2020-03-20,1241128708183908353,0.6,-0.4,-0.6798
CO,2020-03-19,1240699098065297408,0.0,0.0,-0.7184
CO,2020-04-04,1246454081956110338,0.0,0.0,0.0
CO,2020-03-30,1244772681372794881,0.0,0.0,0.3612
CO,2020-03-18,1240300454271021057,0.0,0.0,0.743
CO,2020-03-24,1242447908886040582,0.4666666666666666,0.2333333333333333,0.0
CO,2020-03-14,1238653729127063554,1.0,-0.7999999999999999,-0.128
CO,2020-04-01,1245444477138776064,1.0,0.0,0.0
CO,2020-04-03,1246142868122525696,0.0,0.0,0.0
CO,2020-04-23,1253156999740547072,0.75,0.8,0.8481
CO,2020-04-03,1246159666825986048,0.6833333333333333,-0.16666666666666657,0.0772
CO,2020-03-24,1242280207781965825,0.3125,0.03125,0.7003
CO,2020-03-21,1241429708056735744,0.0,0.0,0.0
CO,2020-01-25,1220973434630541312,0.5,0.25,0.4019
CO,2020-03-25,1242918220266237952,0.6333333333333333,5.551115123125783e-17,0.802
CO,2020-04-02,1245536312721113088,0.0,0.0,0.0
CO,2020-03-28,1243997511607451660,0.5357142857142857,0.3571428571428571,0.0
CO,2020-03-20,1240864316129038336,0.45,-0.07500000000000001,-0.5165
CO,2020-03-04,1234993782141018113,0.0,0.0,-0.6125
CO,2020-03-25,1242895558462681089,0.0,0.0,-0.5859
CO,2020-04-01,1245382747410948096,0.05,0.0,0.2732
