state,date,tweet_id,subj,pol,vaderPol
OH,2020-03-26,1243003641830793216,0.55,-0.08333333333333333,0.4497
OH,2020-03-21,1241464147562430466,0.0,0.0,0.0
OH,2020-03-30,1244703177632604160,0.3214285714285714,0.25,0.1511
OH,2020-03-14,1238647123450703872,0.875,0.45,0.836
OH,2020-03-04,1235007915938938880,0.3,0.1,0.0
OH,2020-03-03,1234980144252518400,0.0,0.0,-0.3612
OH,2020-04-03,1245881618281136129,0.6000000000000001,0.7,0.05
OH,2020-04-01,1245153226871226368,0.0,0.0,0.0
OH,2020-04-03,1245887670426972161,0.8,-0.45,-0.765
OH,2020-04-04,1246546696039026691,0.0,0.0,-0.7478
OH,2020-04-04,1246489431307141122,0.0,0.0,-0.1759
OH,2020-04-23,1253375904514015234,0.0,0.0,-0.5267
OH,2020-03-20,1241049670442528770,0.5249999999999999,-0.17500000000000002,-0.3612
OH,2020-03-07,1236090947408183296,0.5,0.5,-0.0772
OH,2020-04-01,1245480050947960835,0.0,0.0,0.0
OH,2020-03-08,1236444225652371461,1.0,-0.3333333333333333,-0.0994
OH,2020-03-04,1235013769631125505,0.8333333333333333,-0.6525,-0.9168
OH,2020-04-04,1246511081981448192,0.625,-0.10625,-0.8864
OH,2020-03-06,1236056755249037312,0.6666666666666666,0.325,0.0
OH,2020-03-31,1245133567853813765,0.6857142857142856,-0.5642857142857144,-0.9406
OH,2020-03-04,1234995579639304192,0.55,0.35,-0.4215
OH,2020-03-18,1240391336785858560,0.0,0.0,-0.5423
OH,2020-03-27,1243680618979962882,0.5416666666666666,-0.2916666666666667,0.4939
OH,2020-03-20,1240965444800053249,1.0,-0.5,-0.4019
OH,2020-04-04,1246437991758925826,0.5,0.5,0.2263
OH,2020-02-25,1232452557194158080,0.0,0.0,0.0
OH,2020-04-15,1250526629392236544,0.25,-0.25,0.0
OH,2020-03-27,1243403799496019976,0.2772727272727273,0.06818181818181818,-0.296
OH,2020-04-04,1246454073060139008,0.4,0.15,0.296
OH,2020-01-29,1222478515053977606,0.0,0.0,0.596
OH,2020-03-22,1241583865380118528,0.0,0.0,0.5994
OH,2020-03-28,1243738386990600192,0.7,-0.75,-0.785
OH,2020-03-18,1240075480591720449,0.5,0.5,0.0
OH,2020-03-20,1241123313860120576,0.43939393939393934,0.23863636363636365,0.6908
OH,2020-03-25,1242912910570975238,0.44166666666666665,0.3333333333333333,0.5859
OH,2020-04-01,1245181483523944464,0.0,0.0,0.0
OH,2020-03-31,1244830697619173376,0.0,0.0,0.0
OH,2020-04-30,1255991526288736266,0.5,0.05000000000000002,0.0
OH,2020-03-28,1243876291998253056,0.0,0.0,0.0
OH,2020-03-22,1241873326961721345,0.13333333333333333,0.16666666666666666,0.5106
OH,2020-04-03,1245887166921748481,0.3,0.0,0.0
OH,2020-03-21,1241356475412418560,0.6944444444444444,0.125,0.4939
OH,2020-04-03,1245905194124283908,0.0,-0.1,0.0
OH,2020-03-27,1243380546471890944,0.7999999999999999,-0.6333333333333333,-0.8979
OH,2020-04-04,1246545668497444864,0.625,0.5,0.2732
OH,2020-03-24,1242252307548590082,0.0,0.0,0.0
OH,2020-03-23,1241913873084690432,0.2,0.2,-0.1531
OH,2020-03-23,1242094197836038151,0.0,0.0,0.0
OH,2020-03-23,1241969510632038401,0.3,0.3125,0.6571
OH,2020-03-24,1242601152119803904,0.5357142857142857,0.2857142857142857,0.0
OH,2020-03-24,1242275153628758016,0.18888888888888888,0.011111111111111118,0.0
OH,2020-03-24,1242269881682341888,0.625,0.4,0.8555
OH,2020-03-27,1243588482364313603,0.0,0.0,0.9219
OH,2020-03-18,1240143448314982402,0.5222222222222223,0.29444444444444445,0.5994
OH,2020-03-22,1241562369811271682,0.9,0.8,-0.296
OH,2020-04-04,1246426684452212736,0.0,0.0,0.0258
OH,2020-04-22,1253105497894420480,0.5333333333333333,0.3666666666666667,0.4804
OH,2020-04-04,1246511984050348037,1.0,1.0,0.783
OH,2020-03-23,1242089374398984197,0.3666666666666667,-0.03333333333333333,-0.2732
OH,2020-03-06,1236073105828786176,0.125,0.0,-0.6908
OH,2020-03-09,1237154328634445825,0.7833333333333333,-0.2833333333333334,-0.3291
OH,2020-04-02,1245784924457766912,0.5,0.5,0.4404
OH,2020-03-20,1241146168639401984,0.25,0.25,-0.3182
OH,2020-03-28,1243940317671424000,0.6392857142857142,0.12142857142857141,0.0772
OH,2020-04-22,1253105674000707584,0.0,0.0,-0.1779
OH,2020-01-29,1222442561408847874,0.5,0.5,0.4019
OH,2020-04-02,1245661207228366850,0.6666666666666666,0.6333333333333333,0.25
OH,2020-03-26,1243257387877838849,0.6,0.5,0.5267
OH,2020-03-22,1241765734658781187,0.39999999999999997,-0.30000000000000004,0.6808
OH,2020-03-30,1244649583071784960,0.2772727272727273,0.06818181818181818,-0.34
OH,2020-03-30,1244459429963141122,0.4083333333333333,0.4,0.6908
OH,2020-03-22,1241526831389556741,0.0,0.0,0.0
OH,2020-03-23,1241981045630779392,0.0,0.0,0.3612
OH,2020-03-28,1243992180412342272,1.0,0.5,0.8834
OH,2020-02-17,1229435577000452100,0.0,0.0,0.0
OH,2020-03-26,1243094309920014341,0.0,0.0,-0.296
OH,2020-03-08,1236449355344814080,0.7375,0.25,0.6486
OH,2020-03-27,1243503422458023937,0.0,0.0,0.1695
OH,2020-03-22,1241811062326001667,0.07692307692307693,0.0,-0.3818
OH,2020-03-13,1238575249127616519,0.5,0.04999999999999999,0.2648
OH,2020-03-14,1238630106693865475,0.5466666666666666,0.053333333333333316,0.2263
OH,2020-04-02,1245730463269912578,0.25,0.16666666666666666,0.3818
OH,2020-03-31,1245102063744421889,0.4166666666666667,0.25,-0.0772
OH,2020-03-18,1240278795271241731,0.5357142857142857,0.2857142857142857,0.0
OH,2020-03-28,1243696992708165633,0.0,0.0,0.0
OH,2020-03-30,1244738757506596866,0.6,0.5,0.8271
OH,2020-03-22,1241845472546996227,0.0,0.0,0.6371
OH,2020-03-09,1237155372617646084,0.5452380952380952,0.5619047619047618,0.8176
OH,2020-03-28,1243731604838719489,0.0,0.0,0.0
OH,2020-03-24,1242459237688709120,0.5399999999999999,0.16,0.2023
OH,2020-04-01,1245188308348612608,0.2,0.2,-0.368
OH,2020-03-26,1242975455969529857,0.7,0.8,0.7125
OH,2020-04-03,1246218189572358149,0.7000000000000001,0.3666666666666667,0.1386
OH,2020-03-06,1236068511300104192,0.0,0.0,-0.8625
OH,2020-03-14,1238629972048334849,0.8,0.4,0.5106
OH,2020-03-07,1236084899192483846,0.4666666666666666,0.26666666666666666,0.4404
OH,2020-03-14,1238629884274016256,0.8666666666666667,-0.9099999999999998,0.0018
OH,2020-04-01,1245235506054643712,0.625,0.0,0.3182
OH,2020-03-25,1242843834071109633,0.14444444444444446,-0.09722222222222224,0.5342
OH,2020-01-25,1221013659134124037,0.0,0.0,0.0
OH,2020-03-30,1244447216015740933,0.0,0.0,0.0
OH,2020-04-30,1255991744811995139,0.4,0.44999999999999996,0.4404
OH,2020-03-30,1244500294706356224,0.29999999999999993,-0.25,-0.6908
OH,2020-03-18,1240419354401034245,0.3717171717171717,-0.009595959595959616,0.0
OH,2020-03-27,1243415153464336384,1.0,0.0,0.6369
OH,2020-03-19,1240486060632739842,0.41666666666666663,-0.13333333333333336,0.2263
OH,2020-03-21,1241157992902463488,0.4,0.0,0.0
OH,2020-04-01,1245416788248137733,0.0,0.0,-0.6166
OH,2020-04-20,1252299368851558403,0.2,-0.1,0.0
OH,2020-03-20,1241032431815274500,0.5,0.35,0.6666
OH,2020-03-30,1244453851756888064,0.275,0.175,-0.128
OH,2020-04-03,1246141937834491907,0.0,0.0,-0.296
OH,2020-01-25,1221114283192410112,0.44999999999999996,0.3,0.8555
OH,2020-03-27,1243570241533358080,0.25,0.0,0.0
OH,2020-03-29,1244315426743619589,0.0,0.0,0.0
OH,2020-03-28,1244049244178219015,0.0,0.0,0.0
OH,2020-04-01,1245485314296238086,0.0,0.0,0.0
OH,2020-04-01,1245416465538396161,0.0,0.0,0.4767
OH,2020-04-03,1245870671256637441,0.0,0.0,0.0
OH,2020-03-06,1236043917222703104,0.425,-0.07500000000000001,-0.5423
OH,2020-03-30,1244470490091184134,0.2,0.25,0.7177
OH,2020-02-10,1227011851642376192,0.0,0.0,0.0
OH,2020-03-19,1240519670173704193,0.55,0.5,0.6808
OH,2020-03-04,1234999674307661828,0.0,0.0,-0.3164
OH,2020-03-29,1244078234767155201,0.8888888888888888,-0.25,-0.2411
OH,2020-03-26,1243240103830577153,1.0,0.4,0.0
OH,2020-03-19,1240470126899744769,0.8333333333333334,0.3,0.2716
OH,2020-03-03,1234983141409845248,0.0,0.0,0.0
OH,2020-04-28,1255253840905023488,0.5,0.3333333333333333,0.0
OH,2020-03-31,1244944547370672129,0.375,-0.125,0.0
OH,2020-04-28,1255228557518876673,0.75,0.375,0.6597
OH,2020-03-30,1244511565094715392,0.3333333333333333,-0.16666666666666666,-0.8286
OH,2020-03-06,1236069467907592192,0.7166666666666667,0.4333333333333334,0.8271
OH,2020-04-04,1246569370672934913,0.0,0.0,0.5562
OH,2020-03-06,1236014128730443776,0.0,0.0,-0.296
OH,2020-04-28,1255239340478922752,0.1,0.0,0.0
OH,2020-03-31,1244807283546173440,0.1,0.0,0.0
OH,2020-03-18,1240115951116472320,0.0,0.0,0.4019
OH,2020-03-30,1244662224465076233,0.0,0.0,0.0
OH,2020-04-01,1245175653609156608,1.0,1.0,-0.5229
OH,2020-03-27,1243402801243250690,0.42962962962962964,-0.38518518518518524,-0.3182
OH,2020-03-06,1236019967897853953,0.1875,-0.0625,0.1779
OH,2020-03-25,1242669968354873345,0.65,0.35,0.4588
OH,2020-04-04,1246505616857878528,0.0,0.0,0.0
