state,date,tweet_id,subj,pol
VA,2020-03-27,1243403031703515137,0.6051136363636364,0.2505681818181818
VA,2020-03-06,1236067559264444424,0.8500000000000001,0.7
VA,2020-03-28,1244050447616311298,0.0,0.0
VA,2020-03-22,1241522062134521858,0.0,0.0
VA,2020-03-27,1243582434131746823,0.0,0.0
VA,2020-03-14,1238653032633679872,0.6000000000000001,0.7
VA,2020-03-21,1241339228434378752,1.0,0.0
VA,2020-03-18,1240362978911887360,0.2875,-0.21250000000000002
VA,2020-03-30,1244637235099639809,0.5416666666666666,-0.16666666666666666
VA,2020-03-29,1244372339225235458,0.0,0.0
VA,2020-03-08,1236443251151974401,0.0,0.0
VA,2020-03-29,1244378849229647872,0.6,-0.5
VA,2020-03-31,1244801915868905472,0.8888888888888888,0.5
VA,2020-03-30,1244692385927516183,0.0,0.0
VA,2020-04-02,1245807571644055555,0.5,0.41666666666666663
VA,2020-04-15,1250511638542848002,0.0,0.0
VA,2020-03-20,1241021249586974721,0.425,0.18333333333333335
VA,2020-04-02,1245564541200666625,0.3333333333333333,-0.3499999999999999
VA,2020-03-29,1244332049189797893,0.0,0.0
VA,2020-03-31,1245124473784807426,0.48333333333333334,0.14166666666666666
VA,2020-03-25,1242934905119670273,0.06666666666666667,0.03333333333333333
VA,2020-04-01,1245369966150459396,0.0,0.0
VA,2020-03-13,1238575844081221632,0.9,0.4
VA,2020-03-27,1243610813027541005,0.0,0.0
VA,2020-03-30,1244749688198266880,0.0,0.0
VA,2020-04-02,1245519192130048001,0.7,0.153125
VA,2020-03-04,1235006243162357760,0.0,0.0
VA,2020-03-21,1241447366143533056,0.3,0.1
VA,2020-03-30,1244454446316355584,0.0,0.0
VA,2020-04-03,1245870566130601986,0.34375,0.062499999999999986
VA,2020-04-03,1246067647696891908,0.5,0.625
VA,2020-03-18,1240356829235986445,0.06666666666666667,0.03333333333333333
VA,2020-01-25,1220869537106710536,0.0,0.0
VA,2020-04-20,1252304829919223817,0.25,0.25
VA,2020-03-25,1242890286021382146,0.45454545454545453,0.13636363636363635
VA,2020-03-19,1240677576563138560,0.1,0.0
VA,2020-04-28,1255251446611808256,0.35000000000000003,-0.15
VA,2020-03-31,1245059253326557185,0.0,0.0
VA,2020-03-23,1242236062681968641,0.75,0.0
VA,2020-04-01,1245163708663377920,0.0,0.0
VA,2020-04-20,1252315965389496326,0.0,0.0
VA,2020-03-27,1243333653515599873,0.9,0.2
VA,2020-03-31,1244978974276681730,0.0,0.0
VA,2020-04-23,1253144936423272448,0.06666666666666667,-0.016666666666666666
VA,2020-03-26,1243037313057390593,0.0,0.0
VA,2020-03-31,1245134620884172801,1.0,-0.5
VA,2020-03-21,1241378505377624064,0.6,-0.1
VA,2020-04-04,1246489502845206530,0.0,0.0
VA,2020-04-01,1245340107575627776,0.0,0.0
VA,2020-03-27,1243502935574790144,1.0,-0.55
VA,2020-04-02,1245750407139414029,0.0,0.0
VA,2020-03-14,1238642567715205121,0.6333333333333334,0.5083333333333333
VA,2020-03-30,1244649930607800321,0.9,-0.1
VA,2020-03-30,1244703190530101253,0.0,0.0
VA,2020-05-01,1256320661699493888,0.5,0.5333333333333333
VA,2020-03-21,1241492454672564226,0.6499999999999999,-0.075
VA,2020-03-19,1240699563461111809,0.5261363636363636,0.054083806818181805
VA,2020-04-04,1246523585570713600,0.1,0.7
VA,2020-03-21,1241469562249412608,0.0,0.0
VA,2020-02-12,1227731926905163776,0.5,0.5
VA,2020-03-25,1242837362138394626,0.05,-0.05
VA,2020-03-26,1243287922713001985,0.5,0.5
VA,2020-01-25,1220925223236788224,0.0,0.0
VA,2020-04-02,1245518965658529793,0.19444444444444448,-0.07777777777777779
VA,2020-03-31,1244778557395603458,0.23333333333333334,0.016666666666666666
VA,2020-03-31,1245132427107893249,0.4,-0.1
VA,2020-03-18,1240126348699545603,0.9,-0.5
VA,2020-04-04,1246250011890987010,0.2833333333333333,0.14166666666666666
VA,2020-03-30,1244453716993982464,0.9,0.5
VA,2020-04-02,1245724121675284482,0.0,0.0
VA,2020-03-23,1242117024362434564,0.4,0.0
VA,2020-03-23,1242088288464355330,0.0,0.0
VA,2020-03-30,1244692230738231298,0.0,0.0
VA,2020-04-30,1255991039652966400,0.0,0.0
VA,2020-01-25,1221084164545490944,0.0,0.0
VA,2020-03-03,1234990794282422272,0.5,0.0
VA,2020-04-03,1246113281783316482,0.5896825396825397,0.023015873015873017
VA,2020-03-30,1244636928529567755,0.0,0.0
VA,2020-01-31,1223180061915873284,0.6000000000000001,-0.25
VA,2020-03-30,1244494092253270016,0.6,-0.13333333333333333
