state,date,tweet_id,subj,pol,covidCases,employment,outside,creditcardSpend,stayathome_start,day-14,day-13,day-12,day-11,day-10,day-9,day-8,day-7,day-6,day-5,day-4,day-3,day-2,day-1,day0,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14
AK,2020-02-24,1232042184091697152,0.9,0.6,0,-0.0152,-0.0005780000000000001,-0.00915,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-02-25,1232385398652863744,0.5238095238095238,0.007936507936507927,0,-0.015,0.00221,0.00625,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-02-26,1232684350970541568,0.4014285714285714,-0.18285714285714288,0,-0.0147,0.00541,-0.0278,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-02-27,1232992413063010304,0.5041666666666668,-0.15138888888888888,0,-0.0143,0.00685,-0.0194,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-02-28,1233345623955596544,0.19294733044733045,0.1300937950937951,0,-0.0139,0.009609999999999999,-0.0365,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-02-29,1233750776190672896,0.6571924603174604,-0.07495039682539684,0,-0.0134,0.0121,-0.0331,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-01,1234013398496083968,0.43,-0.1,0,-0.0128,0.0121,-0.0656,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-02,1234434326799178496,0.0,0.0,0,-0.0119,0.0121,-0.0709,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-03,1234852132289674752,0.29855442176870745,0.06590136054421768,0,-0.0108,0.0121,-0.0248,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-04,1235171102682378240,0.21666666666666667,0.125,0,-0.0092,0.0121,-0.0138,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-05,1235488028296289024,0.2197278911564626,0.058418367346938775,0,-0.007120000000000001,0.0107,0.00835,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-06,1235909485030277888,0.35967261904761905,0.07092261904761905,0,-0.0046,0.006529999999999999,0.0372,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-07,1236223303927449344,0.3281051587301588,0.03616536458333334,0,-0.00143,0.00403,0.0386,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-08,1236584553642240768,0.3046875000000001,0.021874999999999995,0,0.0022199999999999998,0.00403,0.0431,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-09,1236996442649333760,0.4174242424242424,0.11401515151515153,0,0.006,0.000643,0.0318,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-10,1237376971105679360,0.3116959064327485,0.15657894736842107,0,0.009559999999999999,-0.00215,-0.00372,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-11,1237723740203367424,0.30595238095238103,0.05412382756132757,0,0.0124,-0.00535,-0.0251,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-12,1238051685088649728,0.4075320512820513,0.02560096153846153,1,0.0142,-0.00822,0.0274,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-13,1238365783874577408,0.4067330447330448,0.09244300144300144,1,0.0144,-0.011000000000000001,0.0336,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-14,1238827233193081088,0.2620370370370371,-0.0919753086419753,1,0.0127,-0.016,0.0177,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AK,2020-03-15,1239128006523165696,0.3717787114845939,0.015980975723622778,1,0.00881,-0.0189,0.0244,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AK,2020-03-16,1239519969073325824,0.4092657342657343,0.104020979020979,3,0.00297,-0.0223,0.0517,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AK,2020-03-17,1239902249548830464,0.18674603174603172,0.07674603174603177,6,-0.00456,-0.0293,0.0362,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AK,2020-03-18,1240205399437289216,0.5206879721585603,0.11471277905101432,9,-0.0135,-0.0405,0.0175,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AK,2020-03-19,1240610511344931584,0.16981922398589064,0.02522045855379189,12,-0.0236,-0.052000000000000005,-0.0311,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AK,2020-03-20,1241003807281382912,0.21037037037037035,0.1074074074074074,14,-0.0344,-0.0644,-0.0489,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AK,2020-03-21,1241317605441896704,0.2803240740740741,0.16605902777777778,21,-0.0456,-0.0819,-0.0716,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AK,2020-03-22,1241702228249490432,0.202946127946128,0.06116822991822991,22,-0.0569,-0.0994,-0.0908,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AK,2020-03-23,1242027977211244288,0.2890637140637141,-0.049028749028749034,36,-0.0683,-0.11599999999999999,-0.157,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AK,2020-03-24,1242464443060528896,0.2095182595182596,0.06895881895881897,42,-0.0795,-0.129,-0.187,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
AK,2020-03-25,1242738317838664960,0.3638137325637325,0.1140422077922078,59,-0.0905,-0.14300000000000002,-0.213,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-26,1243124860485911296,0.3356040564373897,0.17332451499118165,69,-0.10099999999999999,-0.153,-0.258,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-27,1243514121925299456,0.2902777777777778,0.12527777777777774,85,-0.11199999999999999,-0.163,-0.292,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-28,1243870029243402752,0.356267217630854,0.3402892561983471,102,-0.122,-0.171,-0.298,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-29,1244217459682770688,0.3044444444444444,0.11354166666666668,114,-0.132,-0.182,-0.331,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-30,1244595005558237696,0.2858807858807859,-0.09582917082917083,120,-0.142,-0.18899999999999997,-0.327,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-03-31,1244978489919862016,0.2666666666666667,-0.07395833333333332,133,-0.151,-0.192,-0.29600000000000004,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-01,1245315911630912256,0.4785082972582973,0.03953823953823954,143,-0.16,-0.192,-0.287,2020-03-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-02,1245704873044473344,0.4788294652877987,0.0880225869809203,146,-0.16899999999999998,-0.195,-0.285,2020-03-28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-03,1245984164327663104,0.4153318903318903,0.15207070707070708,156,-0.17600000000000002,-0.196,-0.326,2020-03-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-04,1246385319115726080,0.4413621509209745,0.10311942959001784,169,-0.184,-0.198,-0.344,2020-03-28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-05,1246682324553728256,0.3386487644300144,-0.058356620050955994,183,-0.19,-0.196,-0.33,2020-03-28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-06,1247080424993326080,0.2340277777777778,0.03617424242424242,189,-0.19699999999999998,-0.19399999999999998,-0.324,2020-03-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-07,1247494010508532480,0.2066666666666667,0.19979166666666667,211,-0.20199999999999999,-0.19399999999999998,-0.358,2020-03-28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-08,1247782202330942208,0.34084595959595965,0.022537878787878787,224,-0.20800000000000002,-0.19399999999999998,-0.381,2020-03-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-09,1248202881856178944,0.2959132996632997,0.07426820286195286,233,-0.213,-0.192,-0.342,2020-03-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-10,1248532293241790208,0.2283333333333333,0.13763888888888887,244,-0.218,-0.191,-0.295,2020-03-28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-11,1248965893820961280,0.4394556677890011,0.05046015712682378,255,-0.223,-0.18600000000000005,-0.305,2020-03-28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-12,1249330116093925632,0.3438492063492063,0.12976190476190474,270,-0.228,-0.18600000000000005,-0.32299999999999995,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-13,1249638286491942400,0.3620421245421245,0.08096382783882784,275,-0.23199999999999998,-0.18600000000000005,-0.334,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-14,1249998518423598336,0.3624717544360401,0.04865194329480043,283,-0.23600000000000002,-0.18600000000000005,-0.246,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-15,1250360134182398720,0.2870500113921167,0.03772214627477785,291,-0.24,-0.184,-0.24,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-16,1250775619294172928,0.2918650793650793,0.06282467532467532,298,-0.243,-0.183,-0.294,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-17,1251136197190103296,0.34393939393939393,0.042992424242424235,307,-0.24600000000000002,-0.182,-0.29100000000000004,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-18,1251483817502813952,0.17647058823529413,-0.007352941176470591,312,-0.249,-0.179,-0.282,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-19,1251793790231484672,0.2361484593837536,0.02477591036414566,317,-0.251,-0.17300000000000001,-0.301,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-20,1252218653037030400,0.2736675225645814,0.12155112044817927,319,-0.253,-0.17,-0.255,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-21,1252574461492652544,0.26968229088918744,0.03529761904761905,327,-0.255,-0.16899999999999998,-0.27,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-22,1252893160061440256,0.4156922162804516,0.051073975044563284,333,-0.256,-0.16699999999999998,-0.268,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-23,1253324166160256256,0.3759920634920635,0.0004712301587301663,335,-0.256,-0.165,-0.282,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-24,1253609964101849600,0.2767676767676768,0.08136363636363636,337,-0.256,-0.163,-0.298,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-25,1253988823596389632,0.34477124183006536,0.10036254084967322,337,-0.255,-0.158,-0.302,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-26,1254305837276444928,0.3683947996447996,-0.012895871489621492,339,-0.254,-0.152,-0.268,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-27,1254735737782232320,0.3561111111111111,0.0563888888888889,343,-0.253,-0.149,-0.28,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-28,1255024663909627648,0.3728582820688084,0.01349908863066758,349,-0.251,-0.132,-0.325,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-29,1255435181394630144,0.28387022397891964,0.10768280632411066,353,-0.248,-0.129,-0.303,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-04-30,1255787192520207104,0.4901289682539683,0.1461309523809524,353,-0.24600000000000002,-0.126,-0.244,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-01,1256105952085665024,0.2844556677890011,0.032206188872855535,362,-0.243,-0.122,-0.21600000000000005,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-02,1256568820949456384,0.28121794871794875,0.12804778554778554,363,-0.24,-0.11699999999999999,-0.202,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-03,1256884445555643392,0.4004064180768727,0.13101018299881936,366,-0.237,-0.114,-0.182,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-04,1257206467238392320,0.3030059523809524,0.03296875,368,-0.233,-0.11199999999999999,-0.2,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-05,1257610958751518720,0.5447954822954822,0.062133699633699635,369,-0.23,-0.122,-0.179,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-06,1257948968715630848,0.3984375,0.14166666666666666,370,-0.22699999999999998,-0.11800000000000001,-0.166,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-07,1258285099756781824,0.5053896103896104,0.060465367965367965,373,-0.223,-0.11599999999999999,-0.204,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-08,1258709345785732864,0.4728015448603684,0.210598633392751,376,-0.22,-0.114,-0.224,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-09,1259081690982305792,0.31207070707070705,-0.11297979797979794,377,-0.21600000000000005,-0.109,-0.192,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AK,2020-05-10,1259384538360740864,0.2898206504824151,0.02326291627762216,378,-0.212,-0.10099999999999999,-0.209,2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-24,1231866220973413632,0.2,0.13333333333333333,0,0.00983,-0.00798,-0.0211,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-25,1232281060536921600,0.5865327380952381,0.10632440476190476,0,0.0103,-0.00519,-0.0372,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-26,1232563232216925952,0.13181818181818186,0.022727272727272728,0,0.0107,-0.00359,-0.0507,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-27,1232991868517943552,0.26294973544973543,0.13526455026455025,0,0.0111,0.00216,-0.0502,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-28,1233411606073832448,0.4151988321755764,-0.05163503808852647,0,0.0114,0.0035399999999999997,-0.0551,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-02-29,1233737186828151040,0.30775204484881896,-0.08703610364396655,0,0.0115,0.00855,-0.04,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-01,1234136273575886080,0.44453703703703695,0.02339351851851852,0,0.0117,0.0144,-0.0559,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-02,1234495925030140416,0.3803532041435267,0.0527033749740403,0,0.0117,0.0177,-0.0436,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-03,1234811959622059776,0.34862528344671195,0.02083333333333334,0,0.0117,0.0191,-0.0175,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-04,1235189025939761152,0.38737373737373737,-0.014474288337924697,0,0.0117,0.0159,-0.0222,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-05,1235558801113541632,0.28935374149659865,0.11606988249845393,0,0.0116,0.0131,-0.0349,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-06,1235898018154403584,0.3223214285714286,0.10137445887445888,0,0.0114,0.0131,-0.0318,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-07,1236301115409748224,0.2700386033719367,0.0401724818391485,0,0.0112,0.0106,-0.0197,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-08,1236682015799438592,0.32468928920541823,0.10524280826700184,0,0.0109,0.007659999999999998,0.00295,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-09,1236965582467174144,0.29761817738791424,0.0533273386275031,0,0.0105,0.00935,-0.00122,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-10,1237381204092259840,0.3250903321215821,0.04334101084101085,0,0.009859999999999999,0.00796,-0.02,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-11,1237742485847549696,0.3584572189223351,0.014820975011745353,0,0.00905,0.0112,-0.0183,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-12,1238054913188205056,0.3076336955868205,0.03185091051887927,0,0.00798,0.013999999999999999,0.0114,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-13,1238401699118740736,0.2745148659211158,0.04356759559884559,6,0.006529999999999999,0.0126,0.0259,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-14,1238824433139951104,0.2672552910052911,0.046240379990379984,12,0.00462,0.007640000000000002,0.0282,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-15,1239183358178467840,0.2610443001443001,0.08868879870129869,23,0.00232,-0.00108,0.0138,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-16,1239529413251937024,0.28190024261452823,0.012193857729572016,29,-0.000393,-0.00955,0.0218,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-17,1239894410851121152,0.2063496103896104,0.03250011904761905,39,-0.00355,-0.0193,0.0247,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-18,1240255521980284416,0.33668793337332664,0.04816436840313245,51,-0.00719,-0.0337,0.0197,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-19,1240602786939344896,0.2925057510927077,-0.026159995399125828,78,-0.0113,-0.0495,-0.00228,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-20,1240999134289999872,0.313110644257703,0.12703197945845007,106,-0.0159,-0.0689,-0.0396,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL,2020-03-21,1241360824708929280,0.3399049820236261,0.16144913878494385,131,-0.0212,-0.0889,-0.0865,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,2020-03-22,1241728987038151168,0.3602019928724475,0.09921974069701343,157,-0.0268,-0.109,-0.111,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AL,2020-03-23,1242081505285519872,0.30840828924162256,0.10676387511022928,196,-0.0329,-0.126,-0.161,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AL,2020-03-24,1242413953380528128,0.2771406758616061,0.02821609995301856,242,-0.0394,-0.13699999999999998,-0.196,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
AL,2020-03-25,1242765177750965504,0.38875367430922986,0.03354615934477046,386,-0.0464,-0.145,-0.225,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
AL,2020-03-26,1243151684362371072,0.347370045319264,0.03078017902236652,538,-0.0539,-0.151,-0.256,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
AL,2020-03-27,1243510534356439552,0.379368144896314,0.0046824211260831,639,-0.0619,-0.154,-0.28300000000000003,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AL,2020-03-28,1243883579157712896,0.2653563869992442,0.07794355545248402,720,-0.0705,-0.156,-0.28800000000000003,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AL,2020-03-29,1244231273632790784,0.3165532870243016,0.05169463789029007,830,-0.0795,-0.156,-0.297,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AL,2020-03-30,1244598931999791616,0.3482179487179488,0.05328865578865579,947,-0.0889,-0.156,-0.295,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AL,2020-03-31,1244963617673827584,0.30170836696260434,0.09718570771272043,999,-0.0984,-0.159,-0.28300000000000003,2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
